pos,Property Name,Price,HouseType,Areainsqft,NoofBedrooms,NoofBathrooms,NoofReceptions,Location,City/County,PostalCode,lat,long,n_pois,distance_to_london,District_x,NCrime,DisToHospital,DisToSubway,DisToShool,HouseTypeLabel,Postcode,District_y,PostalCodeLabel
66.0,Chester Close South,830000.0,Flat / Apartment,850.0,2.0,2.0,2.0,Regent's Park,London,NW1 4JG,51.528148,-0.144966,573.0,2.759945200677691,Camden,39733.0,0.5688067552431001,0.4856715516897569,0.3138501486699487,2,NW1 4JG,Camden,78502
67.0,Lady Somerset Road,500000.0,Flat / Apartment,458.0,1.0,1.0,1.0,Kentish Town,London,NW5 1TX,51.554605,-0.142765,991.0,5.26391508913405,Camden,39733.0,1.379372007383143,0.4013034858004256,0.3783467833409089,2,NW5 1TX,Camden,86792
68.0,Nicholas Way,2500000.0,House,5999.0,7.0,7.0,7.0,Northwood,Middlesex,HA6 2TR,51.604609,-0.438377,8716.0,24.58710984421004,Hillingdon,28793.0,8.579976283670089,4.2537089222313575,7.873197718949815,3,HA6 2TR,Hillingdon,48481
1324.0,Nicholas Way,2995000.0,House,5517.0,7.0,7.0,7.0,Northwood,Middlesex,HA6 2TR,51.604609,-0.438377,447.0,24.58710984421004,Hillingdon,28793.0,8.579976283670089,4.2537089222313575,7.873197718949815,3,HA6 2TR,Hillingdon,48481
69.0,Queens Grove,7500000.0,House,3851.0,6.0,6.0,6.0,St John's Wood,London,NW8 6EN,51.537354,-0.174642,8442.0,4.9757396545447845,Westminster,77772.0,0.4669149397414424,0.2898800740078646,0.5247060214426245,3,NW8 6EN,Westminster,89728
70.0,Enmore Road,749950.0,Flat / Apartment,1382.0,3.0,3.0,3.0,Putney,London,SW15 6LL,51.460549,-0.225573,615.0,9.265265141961164,Wandsworth,27388.0,1.2661064743456576,1.4235158583857186,2.0065991691708507,2,SW15 6LL,Wandsworth,127740
71.0,The Chase,480000.0,Flat / Apartment,448.0,1.0,1.0,1.0,,London,SW4 0NP,51.464061,-0.146861,44.0,5.473834717862196,Lambeth,36982.0,1.6338604574107105,1.258706854486182,2.213121687697352,2,SW4 0NP,Lambeth,138247
72.0,Weymouth Mews,3500000.0,House,1763.0,4.0,4.0,4.0,Marylebone,London,W1G 7EB,51.520075,-0.146851,886.0,2.296938586411353,Westminster,77772.0,0.2020545341216822,0.3856238478739177,0.116542533126634,3,W1G 7EB,Westminster,163969
73.0,Portland Place,2100000.0,Flat / Apartment,1208.0,3.0,3.0,3.0,Marylebone,London,W1B 1NX,51.522457,-0.145616,294.0,2.369199502494267,Westminster,77772.0,0.1249109096908641,0.148810334481713,0.2168754324834981,2,W1B 1NX,Westminster,161860
2622.0,Portland Place,1050000.0,Flat / Apartment,631.0,2.0,2.0,2.0,Marylebone,London,W1B 1NX,51.522457,-0.145616,1117.0,2.369199502494267,Westminster,77772.0,0.1249109096908641,0.148810334481713,0.2168754324834981,2,W1B 1NX,Westminster,161860
74.0,Ternary Place,650000.0,New development,1023.0,2.0,2.0,2.0, Ealing,London,W5 3HJ,51.516077,-0.290845,9740.0,12.01254769379322,Ealing,35050.269230769234,3.744939694548274,0.7110342791027049,0.5582529094556956,5,W5 3HJ,Ealing,173649
920.0,Ternary Place,600000.0,New development,870.0,1.0,1.0,1.0, Ealing,London,W5 3HJ,51.516077,-0.290845,3881.0,12.01254769379322,Ealing,35050.269230769234,3.744939694548274,0.7110342791027049,0.5582529094556956,5,W5 3HJ,Ealing,173649
1066.0,Ternary Place,595000.0,New development,807.0,2.0,2.0,2.0,North Ealing,London,W5 3HJ,51.516077,-0.290845,2570.0,12.01254769379322,Ealing,35050.269230769234,3.744939694548274,0.7110342791027049,0.5582529094556956,5,W5 3HJ,Ealing,173649
1085.0,Ternary Place,645000.0,New development,904.0,2.0,2.0,2.0, Ealing,London,W5 3HJ,51.516077,-0.290845,474.0,12.01254769379322,Ealing,35050.269230769234,3.744939694548274,0.7110342791027049,0.5582529094556956,5,W5 3HJ,Ealing,173649
1512.0,Ternary Place,630000.0,New development,904.0,2.0,2.0,2.0, Ealing,London,W5 3HJ,51.516077,-0.290845,406.0,12.01254769379322,Ealing,35050.269230769234,3.744939694548274,0.7110342791027049,0.5582529094556956,5,W5 3HJ,Ealing,173649
76.0,Lysias Road,1300000.0,House,1890.0,5.0,5.0,5.0,,London,SW12 8BW,51.450663,-0.151462,6651.0,6.982716754492231,Wandsworth,27388.0,1.9800286140088263,0.3144188591353995,2.340547481757638,3,SW12 8BW,Wandsworth,125511
1582.0,Lysias Road,1295000.0,House,1873.0,4.0,4.0,4.0,,London,SW12 8BW,51.450663,-0.151462,761.0,6.982716754492231,Wandsworth,27388.0,1.9800286140088263,0.3144188591353995,2.340547481757638,3,SW12 8BW,Wandsworth,125511
77.0,Prince Henry Road,625000.0,House,1348.0,4.0,4.0,4.0,Kidbrooke,London,SE7 8PP,51.476145,0.040156,826.0,11.6131695929837,Greenwich,30468.0,0.7938250551829609,3.704142388258128,1.5458829789003066,3,SE7 8PP,Greenwich,117684
78.0,Kirby Street,625000.0,Flat / Apartment,540.0,1.0,1.0,1.0,Clerkenwell,London,EC1N 8TE,51.519926,-0.107495,2757.0,1.3394488285935475,Camden,39733.0,0.5479006483546007,0.1689174264635653,0.3238018064818193,2,EC1N 8TE,Camden,34239
3104.0,Kirby Street,950000.0,Flat / Apartment,870.0,2.0,2.0,2.0,Clerkenwell,London,EC1N 8TE,51.519926,-0.107495,1030.0,1.3394488285935475,Camden,39733.0,0.5479006483546007,0.1689174264635653,0.3238018064818193,2,EC1N 8TE,Camden,34239
79.0,Great Peter Street,1100000.0,New development,791.0,2.0,2.0,2.0,Westminster,London,SW1P 2BN,51.49674,-0.131561,2894.0,1.7340726481406932,Westminster,77772.0,0.9302843000862878,0.3577280936903425,0.9951992626922754,5,SW1P 2BN,Westminster,133565
80.0,Walton Street,5950000.0,House,2646.0,4.0,4.0,4.0,,London,SW3 1RE,51.497549,-0.163425,1715.0,3.433009332634576,Kensington and Chelsea,25843.0,1.0258753339053994,0.2957010377226826,0.956061704495364,3,SW3 1RE,Kensington and Chelsea,137326
81.0,Chatto Road,1325000.0,House,1375.0,4.0,4.0,4.0,,London,SW11 6LL,51.455713,-0.160398,795.0,6.703378910566718,Wandsworth,27388.0,1.1511629786433295,0.9354028675262877,1.6689825649214722,3,SW11 6LL,Wandsworth,125054
82.0,Redcliffe Square,1250000.0,Flat / Apartment,1068.0,2.0,2.0,2.0,,London,SW10 9JY,51.488621,-0.188977,995.0,5.460418420828651,Kensington and Chelsea,25843.0,0.653257364413831,0.4621280105802365,0.7942095688776435,2,SW10 9JY,Kensington and Chelsea,123744
803.0,Redcliffe Square,2000000.0,Flat / Apartment,1072.0,2.0,2.0,2.0,,London,SW10 9JY,51.488621,-0.188977,2549.0,5.460418420828651,Kensington and Chelsea,25843.0,0.653257364413831,0.4621280105802365,0.7942095688776435,2,SW10 9JY,Kensington and Chelsea,123744
83.0,Elm Park Lane,2300000.0,House,1119.0,3.0,3.0,3.0,,London,SW3 6DB,51.486694,-0.17779,3115.0,4.881800849320682,Kensington and Chelsea,25843.0,0.3578981983802132,0.8726866971580123,0.9173288921126012,3,SW3 6DB,Kensington and Chelsea,138016
84.0,Fassett Square,1500000.0,House,1811.0,4.0,4.0,4.0,Hackney,London,E8 1DQ,51.546854,-0.065457,39.0,5.502585169898092,Hackney,35196.0,1.42876736510388,2.6679731434359986,0.490959461592879,3,E8 1DQ,Hackney,32327
2996.0,Fassett Square,1450000.0,House,1727.0,4.0,4.0,4.0,,London,E8 1DQ,51.546854,-0.065457,8563.0,5.502585169898092,Hackney,35196.0,1.42876736510388,2.6679731434359986,0.490959461592879,3,E8 1DQ,Hackney,32327
85.0,Haverhill Road,1350000.0,House,1603.0,5.0,5.0,5.0,,London,SW12 0HD,51.443807,-0.14158,1800.0,7.528425992200297,Lambeth,36982.0,2.854598818145186,1.0615429042371385,3.2287678902270205,3,SW12 0HD,Lambeth,125379
86.0,Duckman Tower,799995.0,Flat / Apartment,942.0,3.0,3.0,3.0, Canary Wharf,London,E14 9BL,51.498465,-0.019645,7513.0,6.952261081424807,Tower Hamlets,35904.0,3.0788386782258543,0.573425604784117,0.8052237022423782,2,E14 9BL,Tower Hamlets,22691
893.0,Duckman Tower,825000.0,Flat / Apartment,1026.0,3.0,3.0,3.0, Canary Wharf,London,E14 9BL,51.498465,-0.019645,3241.0,6.952261081424807,Tower Hamlets,35904.0,3.0788386782258543,0.573425604784117,0.8052237022423782,2,E14 9BL,Tower Hamlets,22691
87.0,St. Stephens Crescent,795000.0,Flat / Apartment,495.0,1.0,1.0,1.0,,London,W2 5QT,51.518069,-0.194612,386.0,5.389813748481497,Westminster,77772.0,1.3948295788229024,0.8021316448910875,0.5543313653778877,2,W2 5QT,Westminster,170773
88.0,West Grove,525000.0,House,829.0,2.0,2.0,2.0,Woodford Green,Essex,IG8 7NP,51.610434,0.04161,1668.0,15.743499998279765,Redbridge,25468.0,4.536367092114234,5.246770376446987,1.309272223876528,3,IG8 7NP,Redbridge,56052
89.0,Ackmar Road,2595000.0,House,2120.0,5.0,5.0,5.0,Fulham,London,SW6 4UP,51.474853,-0.199444,1644.0,6.8627298174624,Hammersmith and Fulham,24060.0,1.6428373901635611,1.006363431624324,1.2248327187017722,3,SW6 4UP,Hammersmith and Fulham,140239
90.0,Romney House,820000.0,Flat / Apartment,631.0,2.0,2.0,2.0, Westminster,London,SW1P 3DS,51.495972,-0.128538,807.0,1.7074276501664505,Westminster,77772.0,0.7900753004642748,0.5476217283850171,0.7751957296175283,2,SW1P 3DS,Westminster,133714
91.0,Seymour Gardens,1200000.0,House,2108.0,4.0,4.0,4.0,Surbiton,Surrey,KT5 8QE,51.394237,-0.292106,920.0,17.658234266214915,Kingston upon Thames,13398.0,2.368967878831333,6.777407198562586,2.061873138915636,3,KT5 8QE,Kingston upon Thames,59166
92.0,Sycamore Gardens,680000.0,Flat / Apartment,705.0,2.0,2.0,2.0,,London,W6 0AP,51.50022,-0.230003,987.0,7.844045952822967,Hammersmith and Fulham,24060.0,1.5001493488437705,0.7520034194909252,0.6103853367023901,2,W6 0AP,Hammersmith and Fulham,174211
93.0,Quarrendon Street,2300000.0,House,1956.0,3.0,3.0,3.0,,London,SW6 3SU,51.472732,-0.195918,3151.0,6.803324751881186,Hammersmith and Fulham,24060.0,1.6545172438356734,1.0461617046303875,0.9086556306415022,3,SW6 3SU,Hammersmith and Fulham,140021
94.0,Meredyth Road,2300000.0,House,2083.0,5.0,5.0,5.0,Barnes,London,SW13 0DS,51.473549,-0.240922,3144.0,9.439374010351152,Richmond upon Thames,13431.0,2.0126288132447567,2.304078178240803,1.039908444556268,3,SW13 0DS,Richmond upon Thames,125945
783.0,Meredyth Road,1950000.0,House,2150.0,4.0,4.0,4.0,Barnes,London,SW13 0DS,51.473549,-0.240922,2443.0,9.439374010351152,Richmond upon Thames,13431.0,2.0126288132447567,2.304078178240803,1.039908444556268,3,SW13 0DS,Richmond upon Thames,125945
895.0,Meredyth Road,2175000.0,House,2108.0,5.0,5.0,5.0,Barnes,London,SW13 0DS,51.473549,-0.240922,567.0,9.439374010351152,Richmond upon Thames,13431.0,2.0126288132447567,2.304078178240803,1.039908444556268,3,SW13 0DS,Richmond upon Thames,125945
95.0,Baronsmead Road,4000000.0,House,3714.0,5.0,5.0,5.0,Barnes,London,SW13 9RR,51.477334,-0.240163,483.0,9.218112785153762,Richmond upon Thames,13431.0,1.685050819511711,1.891523748379484,0.685993084834378,3,SW13 9RR,Richmond upon Thames,126272
2023.0,Baronsmead Road,3250000.0,House,3179.0,6.0,6.0,6.0,Barnes,London,SW13 9RR,51.477334,-0.240163,713.0,9.218112785153762,Richmond upon Thames,13431.0,1.685050819511711,1.891523748379484,0.685993084834378,3,SW13 9RR,Richmond upon Thames,126272
96.0,Sisters Avenue,500000.0,Flat / Apartment,516.0,2.0,2.0,2.0,,London,SW11 5SQ,51.463348,-0.159735,1069.0,5.9288562321006255,Wandsworth,27388.0,0.7424305327108474,1.4506665540179458,1.740994810972019,2,SW11 5SQ,Wandsworth,124904
2373.0,Sisters Avenue,500000.0,Flat / Apartment,524.0,2.0,2.0,2.0,,London,SW11 5SQ,51.463348,-0.159735,3223.0,5.9288562321006255,Wandsworth,27388.0,0.7424305327108474,1.4506665540179458,1.740994810972019,2,SW11 5SQ,Wandsworth,124904
97.0,Warrington Gardens,1275000.0,Flat / Apartment,1185.0,3.0,3.0,3.0,Little Venice,London,W9 2PZ,51.523802,-0.184342,761.0,4.853120254710659,Westminster,77772.0,0.964631872783486,0.6807806303500429,0.6156112635479984,2,W9 2PZ,Westminster,176544
98.0,Pembroke Villas,4500000.0,House,2972.0,3.0,3.0,3.0,,London,W8 6PG,51.49569,-0.198925,2069.0,5.830100778471536,Kensington and Chelsea,25843.0,0.5155259213007757,0.568147016992591,1.1303395588250555,3,W8 6PG,Kensington and Chelsea,175904
99.0,North End Road,1750000.0,House,2125.0,4.0,4.0,4.0,Hampstead,London,NW11 7SY,51.569925,-0.187407,8181.0,8.232786849366882,Barnet,32296.0,2.3479304774893865,2.4693255205317453,2.7362414485994835,3,NW11 7SY,Barnet,81793
100.0,Heath Hurst Road,2600000.0,House,2350.0,4.0,4.0,4.0,Hampstead,London,NW3 2RU,51.554862,-0.16771,479.0,6.075989954099176,Camden,39733.0,0.1880935168982341,1.2331796868973155,1.150463588551763,3,NW3 2RU,Camden,84891
101.0,Tercelet Terrace,3450000.0,House,2354.0,4.0,4.0,4.0, Hampstead,London,NW3 7LW,51.556608,-0.18283,1778.0,6.872070083482165,Camden,39733.0,1.1973990471398466,1.0756316594565392,1.5263571397956732,3,NW3 7LW,Camden,85743
102.0,Kersley Street,2350000.0,House,2183.0,5.0,5.0,5.0,,London,SW11 4PR,51.473034,-0.164468,837.0,5.212109489321256,Wandsworth,27388.0,1.088255766905014,2.208429968402143,0.6439890478218285,3,SW11 4PR,Wandsworth,124653
373.0,Kersley Street,3150000.0,House,2809.0,5.0,5.0,5.0,Battersea,London,SW11 4PR,51.473034,-0.164468,2261.0,5.212109489321256,Wandsworth,27388.0,1.088255766905014,2.208429968402143,0.6439890478218285,3,SW11 4PR,Wandsworth,124653
103.0,Buckingham Gate,2375000.0,Flat / Apartment,1218.0,2.0,2.0,2.0,St. James's,London,SW1E 6LB,51.499607,-0.140381,3171.0,1.922912391201813,Westminster,77772.0,1.4639949504077396,0.4563760380610699,1.1835409191492317,2,SW1E 6LB,Westminster,133283
205.0,Buckingham Gate,2290000.0,Flat / Apartment,1604.0,2.0,2.0,2.0,St. James's,London,SW1E 6LB,51.499607,-0.140381,303.0,1.922912391201813,Westminster,77772.0,1.4639949504077396,0.4563760380610699,1.1835409191492317,2,SW1E 6LB,Westminster,133283
492.0,Buckingham Gate,1990000.0,Flat / Apartment,1560.0,2.0,2.0,2.0,St. James's,London,SW1E 6LB,51.499607,-0.140381,3213.0,1.922912391201813,Westminster,77772.0,1.4639949504077396,0.4563760380610699,1.1835409191492317,2,SW1E 6LB,Westminster,133283
104.0,Camelot Close,1995000.0,House,1841.0,5.0,5.0,5.0,Wimbledon,London,SW19 7EA,51.43135,-0.20254,7842.0,10.52324217876034,Merton,15374.0,1.561196593972254,1.065884348579558,1.3790325457475816,3,SW19 7EA,Merton,132704
105.0,Clarendon Close,1000000.0,House,1154.0,4.0,4.0,4.0,South Hackney,London,E9 7BY,51.539621,-0.048474,9918.0,5.857074900250089,Hackney,35196.0,0.8414584202141816,1.92160264916872,1.6336716120090011,3,E9 7BY,Hackney,33494
106.0,Klea Avenue,1795000.0,House,2314.0,5.0,5.0,5.0,,London,SW4 9HG,51.453845,-0.141719,4354.0,6.445137323485477,Lambeth,36982.0,2.288148126081135,0.4239082368123183,2.9689546482111258,3,SW4 9HG,Lambeth,138944
107.0,Manor Place Depot,687500.0,New development,1178.0,3.0,3.0,3.0,,London,SE17 3BD,51.489057,-0.097247,1336.0,2.730336785089272,Southwark,39684.0,1.763640345189127,0.7180024053400418,0.9199460675326464,5,SE17 3BD,Southwark,106701
108.0,Molyneux Street,2450000.0,House,1483.0,3.0,3.0,3.0,,London,W1H 5HW,51.517882,-0.164049,285.0,3.3126508496244256,Westminster,77772.0,0.3656471308581358,0.3188859242230672,0.8063304152015868,3,W1H 5HW,Westminster,164826
109.0,Gatti House,3500000.0,Flat / Apartment,1770.0,2.0,2.0,2.0,410 Strand,London,WC2R 0NR,51.510152,-0.122827,411.0,0.3302759926198873,Westminster,77772.0,1.1413793717749487,0.2336271852321224,0.3288201792538925,2,WC2R 0NR,Westminster,179327
111.0,Thornhill Crescent,850000.0,Flat / Apartment,773.0,2.0,2.0,2.0,Barnsbury,London,N1 1BJ,51.541313,-0.114508,630.0,3.5076819319053496,Islington,31022.0,1.6449826603601028,0.9084071304844522,0.6929452237188772,2,N1 1BJ,Islington,60713
355.0,Thornhill Crescent,2850000.0,House,2857.0,5.0,5.0,5.0,Islington,London,N1 1BJ,51.541313,-0.114508,1502.0,3.5076819319053496,Islington,31022.0,1.6449826603601028,0.9084071304844522,0.6929452237188772,3,N1 1BJ,Islington,60713
1310.0,Thornhill Crescent,499950.0,Flat / Apartment,388.0,1.0,1.0,1.0,,London,N1 1BJ,51.541313,-0.114508,5101.0,3.5076819319053496,Islington,31022.0,1.6449826603601028,0.9084071304844522,0.6929452237188772,2,N1 1BJ,Islington,60713
112.0,Belsize Square,780000.0,Flat / Apartment,654.0,2.0,2.0,2.0,,London,NW3 4HL,51.547419,-0.169019,1664.0,5.472454429454967,Camden,39733.0,0.430810932560191,0.7867257572346865,0.3410514791992743,2,NW3 4HL,Camden,85166
114.0,Sylvan Gardens,1499950.0,House,2982.0,5.0,5.0,5.0,Surbiton,Surrey,KT6 6PP,51.38584,-0.310857,403.0,19.2350646280884,Kingston upon Thames,13398.0,3.7882527975810456,8.286136162970772,1.623007017847698,3,KT6 6PP,Kingston upon Thames,59778
115.0,Milton Road,900000.0,House,1081.0,3.0,3.0,3.0,,London,SW14 8JP,51.466015,-0.265788,635.0,11.359751693094442,Richmond upon Thames,13431.0,3.863886167527213,2.489435502456795,0.7536584199091857,3,SW14 8JP,Richmond upon Thames,126535
850.0,Milton Road,945000.0,House,1112.0,3.0,3.0,3.0,East Sheen,London,SW14 8JP,51.466015,-0.265788,933.0,11.359751693094442,Richmond upon Thames,13431.0,3.863886167527213,2.489435502456795,0.7536584199091857,3,SW14 8JP,Richmond upon Thames,126535
117.0,Chiswick High Road,575000.0,Flat / Apartment,773.0,2.0,2.0,2.0,Chiswick,London,W4 4AG,51.492454,-0.272549,630.0,10.898827746810344,Hounslow,28088.0,3.612889373119523,1.2529961895919943,1.507017550848625,2,W4 4AG,Hounslow,172805
118.0,Bewick Street,1250000.0,House,1708.0,5.0,5.0,5.0,,London,SW8 3TA,51.470505,-0.14719,2340.0,4.822968215400218,Wandsworth,27388.0,1.76715301552755,1.721034220652722,1.7851863031984916,3,SW8 3TA,Wandsworth,142108
119.0,Overstrand Mansions,1575000.0,Flat / Apartment,1580.0,3.0,3.0,3.0,Prince of Wales Drive,London,SW11 4EZ,51.475145,-0.157442,9209.0,4.731877025120972,Wandsworth,27388.0,1.5335581090066324,1.905057929281783,0.93098576469571,2,SW11 4EZ,Wandsworth,124580
120.0,Somerset Road,4750000.0,House,6602.0,6.0,6.0,6.0,Wimbledon,London,SW19 5JZ,51.433957,-0.220173,316.0,11.028725699248453,Merton,15374.0,0.3285181408934761,1.6889943359692996,1.2296179609414903,3,SW19 5JZ,Merton,132377
121.0,Burleigh Place,1175000.0,House,1909.0,4.0,4.0,4.0,Putney,London,SW15 6ES,51.459042,-0.219326,3879.0,9.023501331812849,Wandsworth,27388.0,0.854920882177216,1.2328085704015757,1.703154654417932,3,SW15 6ES,Wandsworth,127696
123.0,Freshford Street,1200000.0,House,1771.0,4.0,4.0,4.0,,London,SW18 3TF,51.436391,-0.18536,701.0,9.416360055174898,Wandsworth,27388.0,1.1894657382339302,1.5558994293551565,2.070689068136189,3,SW18 3TF,Wandsworth,130893
469.0,Freshford Street,1200000.0,House,1751.0,4.0,4.0,4.0, Wandsworth,London,SW18 3TF,51.436391,-0.18536,935.0,9.416360055174898,Wandsworth,27388.0,1.1894657382339302,1.5558994293551565,2.070689068136189,3,SW18 3TF,Wandsworth,130893
124.0,Ellerton Road,1700000.0,House,2374.0,5.0,5.0,5.0,Wandsworth,London,SW18 3NH,51.442089,-0.174731,2119.0,8.505610790959846,Wandsworth,27388.0,1.57893052055199,1.2583255213617477,1.5923028761673987,3,SW18 3NH,Wandsworth,130814
125.0,Ladbroke Crescent & Basement,1000000.0,House,2125.0,2.0,2.0,2.0,131 Ladbroke Grove,London,W11 1PS,51.51595,-0.210089,1683.0,6.422296955787987,Kensington and Chelsea,25843.0,0.879675335128283,0.1428374855692866,0.96027353395733,3,W11 1PS,Kensington and Chelsea,159000
126.0,Barts Square,1635000.0,New development,903.0,2.0,2.0,2.0, City Of London,London,EC1A 9DS,51.518602,-0.100127,49.0,1.5811984744519765,City of London,35050.269230769234,0.0897937596266729,0.2019056544745215,0.4248566997038413,5,EC1A 9DS,City of London,33868
669.0,Barts Square,1650000.0,New development,1259.0,3.0,3.0,3.0, Smithfield Market,London,EC1A 9DS,51.518602,-0.100127,1862.0,1.5811984744519765,City of London,35050.269230769234,0.0897937596266729,0.2019056544745215,0.4248566997038413,5,EC1A 9DS,City of London,33868
128.0,Gleneldon Road,1850000.0,House,3753.0,6.0,6.0,6.0,,London,SW16 2BZ,51.427009,-0.121863,1334.0,9.222052808840516,Lambeth,36982.0,3.5520769391725646,2.8074735642115174,2.944077919054907,3,SW16 2BZ,Lambeth,128146
129.0,Windsor Court,2400000.0,Flat / Apartment,1736.0,4.0,4.0,4.0, Bayswater,London,W2 4SN,51.51273,-0.189549,401.0,4.971014087219307,Westminster,77772.0,1.1423997907852044,0.1342429306255916,0.51589061763129,2,W2 4SN,Westminster,170628
130.0,Southbank Place,1200000.0,New development,590.0,1.0,1.0,1.0, South Bank,London,SE1 7NJ,51.50304,-0.115583,341.0,0.7790614226255168,Lambeth,36982.0,0.385336636177472,0.1486302306508957,0.6387063948248702,5,SE1 7NJ,Lambeth,100663
132.0,Haldane Road,1250000.0,House,1298.0,2.0,2.0,2.0,,London,SW6 7EU,51.482755,-0.202133,5577.0,6.569634231180158,Hammersmith and Fulham,24060.0,1.316724627113348,0.9379646918026944,1.328236108991345,3,SW6 7EU,Hammersmith and Fulham,140663
133.0,Chipstead Street,2300000.0,House,1912.0,3.0,3.0,3.0, Fulham,London,SW6 3SS,51.47307,-0.195151,406.0,6.738149490982736,Hammersmith and Fulham,24060.0,1.5928879088043488,1.1111296272940443,0.8717559870314627,3,SW6 3SS,Hammersmith and Fulham,140019
135.0,Sydney House,1300000.0,Flat / Apartment,1465.0,3.0,3.0,3.0,Woodstock Road,London,W4 1DP,51.496779,-0.255544,610.0,9.654452428998018,Ealing,35050.269230769234,2.516479328322879,1.3976948300559855,0.7368727644553251,2,W4 1DP,Ealing,172173
136.0,Waldemar Avenue,1750000.0,House,1580.0,4.0,4.0,4.0,Fulham,London,SW6 5NA,51.473175,-0.210857,369.0,7.627143623405702,Hammersmith and Fulham,24060.0,1.6711558012881758,0.5869655974357814,1.7330738664151617,3,SW6 5NA,Hammersmith and Fulham,140328
137.0,Newstead Way,1495000.0,House,2300.0,4.0,4.0,4.0,,London,SW19 5HR,51.432961,-0.217377,834.0,10.990886068853978,Merton,15374.0,0.5502819317311634,1.485043737987806,1.2776627186184268,3,SW19 5HR,Merton,132356
138.0,Crescent Road,1855000.0,House,2917.0,5.0,5.0,5.0,Kingston upon Thames,Surrey,KT2 7RD,51.41947,-0.283471,9267.0,15.271908047489267,Kingston upon Thames,13398.0,0.4213010007738414,5.023587507569425,0.8579592268647125,3,KT2 7RD,Kingston upon Thames,57818
139.0,Melody Road,1625000.0,House,1953.0,4.0,4.0,4.0,,London,SW18 2QF,51.456544,-0.183654,6512.0,7.478960514460806,Wandsworth,27388.0,1.2391915857645843,2.174219478576439,0.17204370165885,3,SW18 2QF,Wandsworth,130631
343.0,Melody Road,600000.0,Flat / Apartment,1024.0,1.0,1.0,1.0,,London,SW18 2QF,51.456544,-0.183654,4506.0,7.478960514460806,Wandsworth,27388.0,1.2391915857645843,2.174219478576439,0.17204370165885,2,SW18 2QF,Wandsworth,130631
1458.0,Melody Road,1750000.0,House,2266.0,5.0,5.0,5.0,Wandsworth,London,SW18 2QF,51.456544,-0.183654,7585.0,7.478960514460806,Wandsworth,27388.0,1.2391915857645843,2.174219478576439,0.17204370165885,3,SW18 2QF,Wandsworth,130631
